datetime;tair;prec;rh;rs;u10;pair;tdew
2016-06-18 19:00:00;18.1;0;68.4;84;1.3;1007.2;12.3
2016-06-18 20:00:00;15.1;0;82.2;3;0.5;1007.2;12.1
2016-06-18 21:00:00;13.3;0;93.3;0;0.1;1008;12.3
2016-06-18 22:00:00;12.6;0;96.2;0;0.1;1008.3;12.1
2016-06-18 23:00:00;12;0;97.2;0;0;1008.4;11.7
2016-06-19 00:00:00;11.8;0;97.3;0;0.2;1008.9;11.4
2016-06-19 01:00:00;11.3;0;97.3;0;0.3;1009.3;11
2016-06-19 02:00:00;11.1;0;97.3;0;0.6;1009.5;10.7
2016-06-19 03:00:00;10.7;0;97.3;2;0.4;1010;10.3
2016-06-19 04:00:00;11.2;0;97.3;24;0.6;1010.5;10.9
2016-06-19 05:00:00;13;0;97.3;166;0.8;1011.1;12.6
2016-06-19 06:00:00;15.2;0;92.5;292;1.6;1011.1;14
2016-06-19 07:00:00;17;0;74.6;444;2;1011.6;12.5
2016-06-19 08:00:00;18.2;0;67.1;508;1.4;1012.6;12.1
2016-06-19 09:00:00;19.3;0;60.8;613;1.9;1012.7;11.6
2016-06-19 10:00:00;20;0;54.2;694;2.3;1013.3;10.6
2016-06-19 11:00:00;20.6;0;52.1;703;2.3;1013.4;10.5
2016-06-19 12:00:00;20.7;0;51.1;559;2.3;1013.7;10.3
2016-06-19 13:00:00;21;0;50.6;386;1.9;1013.6;10.4
2016-06-19 14:00:00;21.2;0;49;442;2.6;1013.8;10.1
2016-06-19 15:00:00;20.8;0;52.1;491;3.3;1013.8;10.7
2016-06-19 16:00:00;20.3;0;52;314;2.8;1013.8;10.2
2016-06-19 17:00:00;21;0;49;436;2.8;1014;9.9
2016-06-19 18:00:00;19.9;0;48.9;193;2.9;1014.4;8.9
2016-06-19 19:00:00;18.4;0;54.9;68;2.6;1014.4;9.2
2016-06-19 20:00:00;16.7;0;61.1;5;2.5;1014.6;9.2
2016-06-19 21:00:00;15.3;0;66.3;0;1.5;1015;9.1
2016-06-19 22:00:00;13.6;0;75.7;0;0.8;1015.6;9.4
2016-06-19 23:00:00;12.5;0;84.6;0;0.8;1016.5;10.1
2016-06-20 00:00:00;11.3;0;90.1;0;0.3;1016.7;9.8
2016-06-20 01:00:00;10.4;0;94.3;0;0.5;1016.7;9.6
2016-06-20 02:00:00;9.5;0;96.2;0;0.4;1016.8;9
2016-06-20 03:00:00;9.5;0;97.1;2;0.7;1016.8;9.1
2016-06-20 04:00:00;9.8;0;97.3;48;0.5;1016.8;9.4
2016-06-20 05:00:00;13.1;0;91.7;171;0.6;1016.1;11.8
2016-06-20 06:00:00;15.6;0;73;311;1.1;1016.1;10.8
2016-06-20 07:00:00;17.1;0;58.4;485;1.4;1015.9;8.9
2016-06-20 08:00:00;18.3;0;50.3;642;1.3;1015.6;7.9
2016-06-20 09:00:00;19.2;0;47.3;768;1.4;1015.5;7.8
2016-06-20 10:00:00;20;0;43.2;878;2.1;1015.5;7.2
2016-06-20 11:00:00;21.3;0;40.8;949;2;1014.9;7.6
2016-06-20 12:00:00;21.7;0;39;854;2.4;1014.4;7.2
2016-06-20 13:00:00;22.9;0;39.5;913;1.9;1013.9;8.5
2016-06-20 14:00:00;22.6;0;40.3;490;1.9;1013.4;8.5
2016-06-20 15:00:00;22.1;0;42;326;1.7;1012.2;8.7
2016-06-20 16:00:00;22.2;0;42.5;303;1.7;1011;8.9
2016-06-20 17:00:00;21.8;0;44.2;223;1.6;1010.3;9.1
2016-06-20 18:00:00;21.4;0;45.3;146;1.2;1009.9;9.2
2016-06-20 19:00:00;19.5;0;51.6;54;0.6;1009.7;9.3
2016-06-20 20:00:00;17.3;0;63.6;4;0.8;1009.4;10.4
2016-06-20 21:00:00;17.4;0;66.1;0;1.1;1009.4;11
2016-06-20 22:00:00;17.2;0;67.4;0;1.1;1009.5;11.1
2016-06-20 23:00:00;16.7;0;71.7;0;1;1009.4;11.6
2016-06-21 00:00:00;15.9;0;79.5;0;0.8;1009.4;12.4
2016-06-21 01:00:00;15.6;0.1;83.4;1;0.9;1009.4;12.9
2016-06-21 02:00:00;14.8;0.1;92.9;0;0.4;1009.4;13.8
2016-06-21 03:00:00;14.8;0;94.1;1;1;1009.4;13.9
2016-06-21 04:00:00;15.2;0;86.5;9;2.2;1009;13
2016-06-21 05:00:00;14.8;0.1;90.5;25;1.9;1008.9;13.3
2016-06-21 06:00:00;14.7;0.2;96.1;82;2.3;1008.9;14.2
2016-06-21 07:00:00;15.9;0;94;209;2.7;1008.9;15
2016-06-21 08:00:00;17.1;0;83.9;279;3.2;1009.4;14.4
2016-06-21 09:00:00;17.7;0;76.8;226;3.5;1010;13.6
2016-06-21 10:00:00;17.5;0;79;235;3.1;1010.9;13.8
2016-06-21 11:00:00;19.1;0;65.5;357;3.4;1011.6;12.5
2016-06-21 12:00:00;19.4;0;62.8;246;2.7;1011.9;12.2
2016-06-21 13:00:00;20.6;0.1;58.9;512;2.5;1012.4;12.4
2016-06-21 14:00:00;22.4;0;48.8;754;3.1;1013.1;11.2
2016-06-21 15:00:00;22.2;0;48.8;398;2.4;1013.3;11
2016-06-21 16:00:00;23.4;0;47;481;1.3;1013.5;11.5
2016-06-21 17:00:00;23.1;0;49.1;243;1.2;1013.7;11.9
2016-06-21 18:00:00;22;0;54.4;83;0.7;1013.5;12.5
2016-06-21 19:00:00;19.6;0;70.3;45;0.2;1013.3;14.1
2016-06-21 20:00:00;17.3;0;84.6;5;0.1;1013.4;14.7
2016-06-21 21:00:00;15.8;0;91.4;0;0.2;1013.9;14.4
2016-06-21 22:00:00;15;0;93.7;0;0.2;1014.3;14
2016-06-21 23:00:00;14.4;0;95.2;0;0.3;1014.4;13.7
2016-06-22 00:00:00;14;0;96.2;0;0.2;1015.1;13.5
2016-06-22 01:00:00;14;0;96.5;0;0.4;1015.1;13.5
2016-06-22 02:00:00;13.6;0;96.6;0;0.3;1015.1;13.1
2016-06-22 03:00:00;13.1;0;97.3;2;0.3;1015.1;12.7
2016-06-22 04:00:00;13.4;0;97.3;52;0.4;1015.5;13
2016-06-22 05:00:00;15.2;0;95.6;104;0.8;1015.8;14.6
2016-06-22 06:00:00;18.1;0;80.4;247;0.8;1016.1;14.7
2016-06-22 07:00:00;21.6;0;64.5;441;1;1016.4;14.6
2016-06-22 08:00:00;23.7;0;57.1;581;1.2;1016.9;14.8
2016-06-22 09:00:00;25.2;0;51;707;2;1017.1;14.4
2016-06-22 10:00:00;26;0;47.5;720;2;1017.1;14
2016-06-22 11:00:00;26.4;0;45.3;689;2;1017.1;13.7
2016-06-22 12:00:00;26.7;0;44.8;764;2.3;1017.1;13.8
2016-06-22 13:00:00;26.2;0;46.7;381;1.8;1017.1;13.9
2016-06-22 14:00:00;25.2;0;52.6;235;0.9;1016.9;14.9
2016-06-22 15:00:00;25.8;0;51.8;298;1.3;1016.7;15.2
2016-06-22 16:00:00;26;0;51.3;341;1.5;1016.7;15.3
2016-06-22 17:00:00;25.3;0;53.9;178;0.8;1016.6;15.3
2016-06-22 18:00:00;26.1;0;52.1;140;0.5;1016.6;15.6
2016-06-22 19:00:00;24.5;0;58.8;58;0.1;1016.6;15.9
2016-06-22 20:00:00;20.5;0;79.6;6;0.1;1016.6;16.9
2016-06-22 21:00:00;18.5;0;90.2;0;0.1;1016.6;16.9
2016-06-22 22:00:00;17.5;0;93.7;0;0.1;1016.7;16.5
2016-06-22 23:00:00;16.8;0;94.9;0;0.2;1016.7;16.1
2016-06-23 00:00:00;16.4;0;95.8;0;0.2;1016.7;15.8
2016-06-23 01:00:00;15.8;0;96.5;0;0;1016.7;15.3
2016-06-23 02:00:00;15.6;0;97.1;0;0.3;1016.9;15.3
2016-06-23 03:00:00;15.2;0;97.3;2;0.1;1017.2;14.8
2016-06-23 04:00:00;15.6;0;97.3;47;0.8;1017.2;15.3
2016-06-23 05:00:00;19;0;90.9;172;1.1;1017.2;17.5
2016-06-23 06:00:00;22.7;0;69.7;315;1;1017.2;16.9
2016-06-23 07:00:00;25.1;0;59.1;477;1.2;1017.5;16.6
2016-06-23 08:00:00;26.9;0;51.6;625;1.5;1018.3;16.1
2016-06-23 09:00:00;28;0;47;746;1.6;1018.3;15.7
2016-06-23 10:00:00;29.1;0;44;851;1.8;1018.3;15.7
2016-06-23 11:00:00;30.1;0;41.6;903;1.8;1018.2;15.7
2016-06-23 12:00:00;31.1;0;39.8;912;1.8;1017.6;15.9
2016-06-23 13:00:00;31.8;0;37.4;879;1.8;1017.6;15.5
2016-06-23 14:00:00;32.4;0;35.2;801;1.9;1017.2;15.2
2016-06-23 15:00:00;32.6;0;35;680;1.7;1016.6;15.2
2016-06-23 16:00:00;32.7;0;34.9;534;1.6;1015.9;15.3
2016-06-23 17:00:00;32.2;0;35.2;376;1.6;1015.2;14.9
2016-06-23 18:00:00;31.1;0;36.9;187;1.3;1013.9;14.7
2016-06-23 19:00:00;28.5;0;42.2;77;1;1012.7;14.5
2016-06-23 20:00:00;25.1;0;52.8;5;0.8;1011.6;14.8
2016-06-23 21:00:00;23.5;0;60.1;1;0.9;1011.1;15.3
2016-06-23 22:00:00;22.8;0;64.2;1;1;1011;15.7
2016-06-23 23:00:00;21.9;0;68.7;0;0.9;1011;15.9
2016-06-24 00:00:00;21;0;74;0;0.9;1011;16.3
2016-06-24 01:00:00;19.6;0;82.3;0;0.6;1011;16.6
2016-06-24 02:00:00;19.1;0;86.8;0;0.7;1011;16.9
2016-06-24 03:00:00;18.5;0;89.6;2;0.6;1011;16.8
2016-06-24 04:00:00;18.9;0;89.4;44;0.8;1010.7;17.1
2016-06-24 05:00:00;21.5;0;75.2;158;1;1010.5;17
2016-06-24 06:00:00;24;0;64.9;308;0.8;1010.7;17.1
2016-06-24 07:00:00;25.9;0;59.1;468;1.1;1011;17.4
2016-06-24 08:00:00;28.1;0;53.3;624;1.3;1011;17.8
2016-06-24 09:00:00;30.1;0;48.2;746;1.3;1011.1;18
2016-06-24 10:00:00;31.9;0;44.1;849;1.3;1011.5;18.2
2016-06-24 11:00:00;33.3;0;39.8;907;1.4;1011.5;17.8
2016-06-24 12:00:00;34.3;0;35.2;912;1.3;1011.5;16.8
2016-06-24 13:00:00;34.8;0;33.3;879;1.1;1011.5;16.4
2016-06-24 14:00:00;35.2;0;31.3;799;1.5;1011.5;15.8
2016-06-24 15:00:00;35.5;0;31.3;678;1.4;1011.2;16
2016-06-24 16:00:00;35.2;0;31.8;532;1.3;1010.9;16
2016-06-24 17:00:00;35;0;31.6;352;0.9;1010.4;15.7
2016-06-24 18:00:00;32.5;0;35.9;151;0.7;1009.5;15.5
2016-06-24 19:00:00;28;0;49.4;24;0.6;1008;16.3
2016-06-24 20:00:00;25.5;0;56.6;6;3.2;1007.2;16.3
2016-06-24 21:00:00;24;0;61.6;1;2;1007.2;16.3
2016-06-24 22:00:00;23.8;0;66.8;1;1.5;1007.1;17.3
2016-06-24 23:00:00;23.2;0;72.6;0;1;1006.9;18
2016-06-25 00:00:00;22.6;0;76.4;0;1.3;1006.6;18.3
2016-06-25 01:00:00;21.9;0;79.4;0;1.2;1006.2;18.3
2016-06-25 02:00:00;21.4;0;80.7;0;1.3;1005.5;18
2016-06-25 03:00:00;20.6;0;84.9;2;1.1;1005.1;18.1
2016-06-25 04:00:00;20.9;0;84.7;43;1.4;1004.8;18.3
2016-06-25 05:00:00;22.6;0;76.6;149;1.1;1004.4;18.4
2016-06-25 06:00:00;24.4;0;68.2;298;1.5;1004.5;18.2
2016-06-25 07:00:00;26.4;0;60.6;446;1.1;1004.9;18.3
2016-06-25 08:00:00;28.3;0;55.7;573;1.2;1004.9;18.7
2016-06-25 09:00:00;29.9;0;52.9;701;1.4;1004.8;19.3
2016-06-25 10:00:00;31.1;0;50.5;801;1.4;1004.8;19.7
2016-06-25 11:00:00;32.4;0;48.3;859;1.7;1004.4;20.2
2016-06-25 12:00:00;32.6;0;48.4;649;1.7;1003.6;20.4
2016-06-25 13:00:00;33.9;0;44.4;860;2;1002.7;20.1
2016-06-25 14:00:00;32.9;0;45.3;508;2;1002;19.6
2016-06-25 15:00:00;33.4;0;43;666;3.7;1000.1;19.2
2016-06-25 16:00:00;31.2;0;48.5;366;3.7;999.8;19.1
2016-06-25 17:00:00;28;0;61.3;329;4.6;999.9;19.9
2016-06-25 18:00:00;26.1;0;68.5;127;3;999.9;19.9
2016-06-25 19:00:00;24.8;0;72.6;58;2.2;999.9;19.6
2016-06-25 20:00:00;23.7;0;75.4;11;1.4;1000;19.1
2016-06-25 21:00:00;21.8;0;84.9;0;0.8;1000.1;19.2
2016-06-25 22:00:00;21.2;0;89.6;1;0.9;1000.5;19.5
2016-06-25 23:00:00;21.4;0;87.6;1;2.1;1000.9;19.4
2016-06-26 00:00:00;21;0;85;2;3.4;1001.5;18.4
2016-06-26 01:00:00;18.7;0;86.9;1;3.7;1002.5;16.5
2016-06-26 02:00:00;17.4;0;83.5;1;3.4;1003.8;14.7
2016-06-26 03:00:00;16.7;0;81.7;1;3.8;1005;13.6
2016-06-26 04:00:00;16;0;85;6;4.2;1005.1;13.5
2016-06-26 05:00:00;15.4;0.3;91;40;2.8;1006.2;14
2016-06-26 06:00:00;15.8;0;86.4;79;3.5;1007;13.6
2016-06-26 07:00:00;17;0;77.8;345;3.5;1007.7;13.1
2016-06-26 08:00:00;18;0;70.1;471;3.5;1007.9;12.5
2016-06-26 09:00:00;19.2;0;60.7;593;3.8;1008.8;11.5
2016-06-26 10:00:00;19.5;0;58.9;550;3.6;1009.1;11.3
2016-06-26 11:00:00;21.1;0;52.2;946;3.6;1009.6;11
2016-06-26 12:00:00;22.1;0;46.5;824;3;1009.7;10.2
2016-06-26 13:00:00;22.5;0;44.1;707;2.8;1009.4;9.8
2016-06-26 14:00:00;22.9;0;42.8;644;2.8;1009.4;9.7
2016-06-26 15:00:00;23;0;40.6;447;2.8;1009;8.9
2016-06-26 16:00:00;23.1;0;39.7;423;2.6;1008.8;8.7
2016-06-26 17:00:00;23.6;0;38.7;365;2.3;1008.8;8.7
2016-06-26 18:00:00;23.1;0;38.6;194;1.6;1008.8;8.3
2016-06-26 19:00:00;20.6;0;45;48;0.7;1008.3;8.2
2016-06-26 20:00:00;16.9;0;65;4;0.1;1008.2;10.3
2016-06-26 21:00:00;14.4;0;77.8;0;0.1;1008.7;10.6
2016-06-26 22:00:00;13;0;86.1;0;0.2;1008.9;10.8
2016-06-26 23:00:00;12.2;0;90.5;0;0.1;1009.4;10.7
2016-06-27 00:00:00;11.5;0;94.3;0;0;1009.4;10.7
2016-06-27 01:00:00;11.4;0;93.8;0;0.3;1009.4;10.5
2016-06-27 02:00:00;10.6;0;96.2;0;0.2;1009.4;10.1
2016-06-27 03:00:00;10.8;0;97.1;2;0.6;1009.8;10.4
2016-06-27 04:00:00;11.2;0;96.4;41;0.3;1010;10.7
2016-06-27 05:00:00;14.2;0;86.5;120;0.6;1009.9;12
2016-06-27 06:00:00;15.3;0;82.9;174;1.4;1009.9;12.4
2016-06-27 07:00:00;16.8;0;69;254;2.2;1009.9;11.1
2016-06-27 08:00:00;18;0;64;464;2.3;1010.3;11.2
2016-06-27 09:00:00;20;0;52.9;718;2.3;1010.5;10.2
2016-06-27 10:00:00;20.8;0;48.8;623;2.5;1010.5;9.7
2016-06-27 11:00:00;21.4;0;46.3;637;2.6;1010.5;9.5
2016-06-27 12:00:00;22;0;44.3;625;2.6;1010.5;9.3
2016-06-27 13:00:00;22;0;43.3;481;2.9;1009.9;9
2016-06-27 14:00:00;23.4;0;39.9;735;2.5;1009.9;9
2016-06-27 15:00:00;23.6;0;37.5;508;2.5;1009.6;8.3
2016-06-27 16:00:00;23.4;0;38.2;363;2;1009.2;8.4
2016-06-27 17:00:00;23.3;0;37.2;292;2.3;1008.8;8
2016-06-27 18:00:00;22.3;0;40.1;142;1.5;1008.8;8.1
2016-06-27 19:00:00;20.7;0;46.1;58;0.6;1008.8;8.7
2016-06-27 20:00:00;17.3;0;61.2;7;0.2;1008.8;9.8
2016-06-27 21:00:00;14.9;0;73.9;0;0.1;1008.9;10.3
2016-06-27 22:00:00;13.3;0;83.5;0;0;1008.9;10.7
2016-06-27 23:00:00;12.4;0;86.3;0;0;1009.2;10.3
2016-06-28 00:00:00;12.1;0;87;0;0;1009.4;10.1
2016-06-28 01:00:00;12.6;0;87.3;1;0.1;1009.4;10.7
2016-06-28 02:00:00;13.8;0;84.4;1;0.1;1009.4;11.3
2016-06-28 03:00:00;14.2;0;84;2;0.2;1009.4;11.6
2016-06-28 04:00:00;14.4;0;87.8;23;0.3;1009.4;12.4
2016-06-28 05:00:00;16.3;0;83.2;109;1;1009.4;13.5
2016-06-28 06:00:00;17.4;0;81.6;143;2.6;1009;14.3
2016-06-28 07:00:00;18.1;0;78.1;242;2.8;1008.9;14.3
2016-06-28 08:00:00;18.1;0;75.4;271;3;1009;13.7
2016-06-28 09:00:00;19;0;67.1;539;3.2;1009.5;12.8
2016-06-28 10:00:00;20.4;0;55.3;713;2.7;1009.9;11.1
2016-06-28 11:00:00;21.3;0;49.5;782;2.9;1009.9;10.4
2016-06-28 12:00:00;22;0;47.9;856;2.7;1009.9;10.5
2016-06-28 13:00:00;22.6;0;43.2;812;2.5;1009.9;9.6
2016-06-28 14:00:00;22.8;0;42;687;2.4;1009.9;9.3
2016-06-28 15:00:00;23;0;40;693;3;1009.3;8.8
2016-06-28 16:00:00;23;0;38.6;520;2.6;1009.4;8.2
2016-06-28 17:00:00;22.2;0;38.8;287;2.4;1008.9;7.6
2016-06-28 18:00:00;21.4;0;40.1;169;1.8;1008.4;7.4
2016-06-28 19:00:00;19.7;0;44.2;60;0.9;1008;7.2
2016-06-28 20:00:00;16.1;0;62;3;0.1;1007.7;8.8
2016-06-28 21:00:00;13.7;0;77;0;0.2;1007.7;9.8
2016-06-28 22:00:00;12.3;0;85.3;0;0.1;1007.7;9.9
2016-06-28 23:00:00;11.4;0;90.2;0;0.1;1007.8;9.9
2016-06-29 00:00:00;11.2;0;92.5;0;0;1007.8;10.1
2016-06-29 01:00:00;11.6;0;93.3;0;0.7;1007.3;10.6
2016-06-29 02:00:00;12.6;0;90;0;0.4;1006.7;11
2016-06-29 03:00:00;13.6;0;87;1;1.1;1005.7;11.5
2016-06-29 04:00:00;14.4;0.6;83.3;4;0.8;1005;11.7
2016-06-29 05:00:00;14;0.3;94.2;23;1;1004.8;13.1
2016-06-29 06:00:00;15.3;0;96.6;118;1.3;1004.4;14.8
2016-06-29 07:00:00;17.4;0;93.2;261;1.9;1003.8;16.3
2016-06-29 08:00:00;19;0;84.1;403;2.6;1003.3;16.3
2016-06-29 09:00:00;21.3;0;69.9;496;2.7;1003.2;15.6
2016-06-29 10:00:00;22.4;0.4;55.3;360;3.7;1003.1;13
2016-06-29 11:00:00;20.1;0.7;80.4;634;2.8;1003;16.6
2016-06-29 12:00:00;23.5;0;55.7;872;3.5;1003.3;14.1
2016-06-29 13:00:00;23.5;0;50.3;384;3.2;1003.4;12.6
2016-06-29 14:00:00;23.3;1;48.5;309;3.7;1003.3;11.9
2016-06-29 15:00:00;22.3;0.1;63.7;572;2.7;1003.2;15.1
2016-06-29 16:00:00;24.4;0;42;535;3.4;1003.6;10.7
2016-06-29 17:00:00;24.1;0;38.6;383;3.5;1003.8;9.2
2016-06-29 18:00:00;22.9;0;41.3;184;2.8;1003.9;9.1
2016-06-29 19:00:00;21.3;0;41.8;81;2.2;1003.8;7.9
2016-06-29 20:00:00;19.3;0;46.4;8;1.2;1004;7.6
2016-06-29 21:00:00;16.7;0;61.5;0;0.6;1004.4;9.2
2016-06-29 22:00:00;14.1;0;78.9;0;0.3;1004.5;10.5
2016-06-29 23:00:00;12.7;0;86.3;0;0.1;1004.9;10.5
2016-06-30 00:00:00;12;0;92.1;0;0.3;1005;10.8
2016-06-30 01:00:00;11.3;0;94.2;0;0.2;1005;10.5
2016-06-30 02:00:00;10.8;0;96.4;0;0.1;1005;10.3
2016-06-30 03:00:00;10.7;0;97.3;3;0.1;1005;10.4
2016-06-30 04:00:00;11.2;0;97.3;36;0.1;1005;10.8
2016-06-30 05:00:00;15.2;0;84.7;150;0.3;1004.9;12.6
2016-06-30 06:00:00;18.3;0;63.2;233;0.7;1004.9;11.3
2016-06-30 07:00:00;20;0;54.8;360;0.9;1004.9;10.6
2016-06-30 08:00:00;22.7;0;47.1;509;1.5;1005.1;10.9
2016-06-30 09:00:00;23.5;0;43.2;521;2.4;1005.2;10.3
2016-06-30 10:00:00;24.2;0;40.5;624;3.4;1005.4;10
2016-06-30 11:00:00;24.5;0;39.1;579;2.9;1005.4;9.7
2016-06-30 12:00:00;24.6;0;40.9;540;3.2;1005.8;10.4
2016-06-30 13:00:00;24;0;43.3;278;2.5;1005.4;10.8
2016-06-30 14:00:00;24;0;44.5;280;2.5;1005.4;11.3
2016-06-30 15:00:00;24.1;0;44.8;210;2.9;1005;11.4
2016-06-30 16:00:00;23.6;0;45.3;147;2.5;1004.9;11.2
2016-06-30 17:00:00;23.9;0;45.4;195;2.5;1004.9;11.4
2016-06-30 18:00:00;22.8;0;48.5;70;1.9;1004.9;11.5
2016-06-30 19:00:00;21.4;0;54.2;25;0.8;1004.9;11.8
2016-06-30 20:00:00;19.6;0;67.8;4;0.1;1004.9;13.5
2016-06-30 21:00:00;17.1;0;82.5;0;0.2;1005.4;14.2
2016-06-30 22:00:00;15.6;0;90.9;0;0.2;1005.8;14.2
2016-06-30 23:00:00;15;0;94.7;0;0.3;1006.1;14.2
2016-07-01 00:00:00;15.1;0;96;0;0.2;1006.1;14.6
2016-07-01 01:00:00;14.7;0;97.3;0;0.3;1006.1;14.4
2016-07-01 02:00:00;14.7;0;97.3;0;0.3;1006.1;14.4
2016-07-01 03:00:00;14.4;0;97.3;1;0.4;1006.1;14.1
2016-07-01 04:00:00;14.8;0;97.3;46;0.7;1006.1;14.5
2016-07-01 05:00:00;17;0;94.7;142;1.2;1006.1;16.2
2016-07-01 06:00:00;20;0;70.8;300;2.3;1006.6;14.5
2016-07-01 07:00:00;22;0;57.5;471;2.8;1007.2;13.3
2016-07-01 08:00:00;23.2;0;52.8;536;2.8;1007.4;13.1
2016-07-01 09:00:00;24.5;0;48;662;3;1007.4;12.9
2016-07-01 10:00:00;24.9;0;45.3;516;3.4;1007.7;12.3
2016-07-01 11:00:00;25.9;0;43.6;747;3.3;1007.6;12.6
2016-07-01 12:00:00;26.4;0;41.6;628;3.3;1007.7;12.3
2016-07-01 13:00:00;27;0;39.5;590;2.9;1007.6;12.1
2016-07-01 14:00:00;24.9;0;44.5;168;2.2;1006.8;12
2016-07-01 15:00:00;27;0;42.5;653;2.3;1006.6;13.2
2016-07-01 16:00:00;26.8;0;41;266;2;1006.5;12.5
2016-07-01 17:00:00;27.3;0;38.5;328;2.9;1006.5;11.9
2016-07-01 18:00:00;26.7;0;38.6;164;2.1;1006.1;11.5
2016-07-01 19:00:00;24.5;0;44.2;48;0.5;1005.8;11.5
2016-07-01 20:00:00;20.7;0;61.9;5;0.3;1005.4;13.1
2016-07-01 21:00:00;18.6;0;73.7;0;0.4;1005.4;13.9
2016-07-01 22:00:00;18.3;0;76.3;2;0.3;1005.4;14.1
2016-07-01 23:00:00;18.8;0;74.1;1;0.5;1005.4;14.2
2016-07-02 00:00:00;17.7;0;78.4;0;0.6;1005.5;14
2016-07-02 01:00:00;16.4;0;85.3;0;0.4;1005;14
2016-07-02 02:00:00;15.8;0;88.3;0;0.8;1004.9;14
2016-07-02 03:00:00;15.3;0;89;2;0.7;1004.8;13.5
2016-07-02 04:00:00;16.1;0;88.6;48;0.4;1004.3;14.3
2016-07-02 05:00:00;19.7;0;71.7;162;0.8;1003.7;14.4
2016-07-02 06:00:00;20.6;0;67.6;137;0.9;1003.2;14.4
2016-07-02 07:00:00;22.7;0;60.4;313;1.3;1003.2;14.7
2016-07-02 08:00:00;24.4;0;52.6;284;2.9;1003.2;14
2016-07-02 09:00:00;21.9;0;67.5;179;2.2;1002.7;15.7
2016-07-02 10:00:00;23.4;0;59.7;370;3;1002.7;15.2
2016-07-02 11:00:00;21.3;0.1;62.7;97;3.1;1003.2;13.9
2016-07-02 12:00:00;18.8;0.1;74.7;123;3.6;1003.4;14.2
2016-07-02 13:00:00;17;0.1;80.2;83;2.9;1004.3;13.6
2016-07-02 14:00:00;16.6;0;78.7;161;2.6;1005.1;12.9
2016-07-02 15:00:00;17;0;72.6;208;2.4;1005.5;12.1
2016-07-02 16:00:00;17.2;0;65.4;190;2.7;1005.5;10.7
2016-07-02 17:00:00;16.7;0;64.7;143;2.6;1005.8;10.1
2016-07-02 18:00:00;17.3;0.1;61.7;195;2.9;1006.2;9.9
2016-07-02 19:00:00;16.4;0;65.2;78;2;1006.6;9.9
2016-07-02 20:00:00;14.8;0;72.5;10;1.3;1007.3;9.9
2016-07-02 21:00:00;14;0;77.9;0;1.1;1008.1;10.3
2016-07-02 22:00:00;13.8;0;80.3;0;1.4;1008.7;10.6
2016-07-02 23:00:00;12.3;0;89;0;1.4;1008.9;10.6
2016-07-03 00:00:00;11.3;0;89.9;0;1.1;1009.4;9.7
2016-07-03 01:00:00;10.1;0;93;0;0.8;1010;9.1
2016-07-03 02:00:00;8.8;0;96.2;0;0.3;1010.5;8.3
2016-07-03 03:00:00;8.1;0;97.3;0;0.5;1010.9;7.7
2016-07-03 04:00:00;8.3;0;97.8;41;0.4;1011.2;8
2016-07-03 05:00:00;11.6;0;91.2;164;0.9;1011.1;10.2
2016-07-03 06:00:00;14.1;0;71.9;314;1.7;1011.1;9.1
2016-07-03 07:00:00;16.1;0;60.7;478;1.8;1011.1;8.5
2016-07-03 08:00:00;17.3;0;53.1;525;2;1011.3;7.7
2016-07-03 09:00:00;18.5;0;45.4;501;2.5;1011;6.5
2016-07-03 10:00:00;19.1;0;43.2;548;2.7;1011;6.4
2016-07-03 11:00:00;20.3;0;37.8;752;3.6;1011;5.5
2016-07-03 12:00:00;21.3;0;34.6;778;3.4;1010.5;5.1
2016-07-03 13:00:00;21.8;0;34.1;834;4.2;1010.6;5.4
2016-07-03 14:00:00;21.4;0;34;800;3.5;1010.5;4.9
2016-07-03 15:00:00;21.7;0;32.8;553;3.4;1010.1;4.7
2016-07-03 16:00:00;21.8;0;32.5;451;3.5;1009.9;4.7
2016-07-03 17:00:00;20.9;0;34.7;276;3.3;1009.9;4.8
2016-07-03 18:00:00;18.5;0.3;51;162;2.5;1009.9;8.1
2016-07-03 19:00:00;17.6;0;57.3;74;2;1010.3;9.1
2016-07-03 20:00:00;15.2;0;61.2;4;1.1;1010.6;7.8
2016-07-03 21:00:00;14;0;66.6;0;0.8;1011.6;7.9
2016-07-03 22:00:00;11.5;0;82.3;0;0.2;1012.4;8.6
2016-07-03 23:00:00;10.5;0;90.7;0;0.3;1013.2;9.2
2016-07-04 00:00:00;9.6;0;93.7;0;0.3;1013.6;8.8
2016-07-04 01:00:00;8.7;0;95.9;0;0.1;1013.9;8.1
2016-07-04 02:00:00;8.1;0;97;0;0.4;1013.9;7.7
2016-07-04 03:00:00;7.3;0;97.3;1;0.2;1013.9;7
2016-07-04 04:00:00;7.8;0;98;38;0.2;1014.2;7.6
2016-07-04 05:00:00;10.8;0;93.2;156;0.6;1014.4;9.8
2016-07-04 06:00:00;13.9;0;76.5;305;1.3;1014;9.9
2016-07-04 07:00:00;16.6;0;62.4;476;1.4;1014.1;9.4
2016-07-04 08:00:00;18.2;0;51.8;639;1.9;1014.4;8.2
2016-07-04 09:00:00;19.9;0;42.7;787;2.5;1014.3;6.9
2016-07-04 10:00:00;20.9;0;37.7;798;2.8;1014.3;6
2016-07-04 11:00:00;21.2;0;34.1;580;3;1014.1;4.8
