date_time	vwc10cm	vwc20	vwc35	vwc50
22.06.2010 14:00	0.238	0.302	0.303	0.249
22.06.2010 15:00	0.238	0.302	0.303	0.249
22.06.2010 16:00	0.238	0.302	0.304	0.250
22.06.2010 17:00	0.239	0.303	0.304	0.250
22.06.2010 18:00	0.239	0.303	0.304	0.250
22.06.2010 19:00	0.239	0.304	0.305	0.250
22.06.2010 20:00	0.239	0.304	0.306	0.250
22.06.2010 21:00	0.239	0.305	0.306	0.250
22.06.2010 22:00	0.239	0.305	0.307	0.250
22.06.2010 23:00	0.239	0.306	0.307	0.249
23.06.2010 00:00	0.239	0.306	0.308	0.249
23.06.2010 01:00	0.239	0.306	0.307	0.248
23.06.2010 02:00	0.239	0.307	0.307	0.248
23.06.2010 03:00	0.240	0.306	0.307	0.248
23.06.2010 04:00	0.240	0.307	0.307	0.247
23.06.2010 05:00	0.240	0.307	0.307	0.247
23.06.2010 06:00	0.240	0.307	0.307	0.247
23.06.2010 07:00	0.240	0.308	0.307	0.246
23.06.2010 08:00	0.240	0.308	0.307	0.246
23.06.2010 09:00	0.240	0.308	0.306	0.246
23.06.2010 10:00	0.240	0.308	0.306	0.246
23.06.2010 11:00	0.240	0.308	0.306	0.246
23.06.2010 12:00	0.240	0.308	0.306	0.246
23.06.2010 13:00	0.240	0.309	0.306	0.248
23.06.2010 14:00	0.240	0.311	0.306	0.277
23.06.2010 15:00	0.241	0.312	0.322	0.302
23.06.2010 16:00	0.241	0.324	0.343	0.320
23.06.2010 17:00	0.241	0.332	0.346	0.324
23.06.2010 18:00	0.241	0.335	0.345	0.324
23.06.2010 19:00	0.241	0.335	0.341	0.323
23.06.2010 20:00	0.241	0.336	0.339	0.321
23.06.2010 21:00	0.241	0.335	0.338	0.320
23.06.2010 22:00	0.241	0.335	0.337	0.319
23.06.2010 23:00	0.241	0.335	0.336	0.318
24.06.2010 00:00	0.241	0.334	0.336	0.316
24.06.2010 01:00	0.241	0.335	0.334	0.316
24.06.2010 02:00	0.241	0.334	0.333	0.315
24.06.2010 03:00	0.242	0.334	0.333	0.315
24.06.2010 04:00	0.242	0.334	0.332	0.314
24.06.2010 05:00	0.242	0.334	0.332	0.313
24.06.2010 06:00	0.242	0.334	0.331	0.313
24.06.2010 07:00	0.242	0.333	0.331	0.313
24.06.2010 08:00	0.242	0.334	0.331	0.312
24.06.2010 09:00	0.242	0.333	0.331	0.313
24.06.2010 10:00	0.242	0.333	0.330	0.311
24.06.2010 11:00	0.243	0.332	0.330	0.306
24.06.2010 12:00	0.243	0.332	0.330	0.307
24.06.2010 13:00	0.243	0.333	0.330	0.308
24.06.2010 14:00	0.243	0.332	0.330	0.309
24.06.2010 15:00	0.243	0.332	0.330	0.309
24.06.2010 16:00	0.243	0.332	0.330	0.310
24.06.2010 17:00	0.243	0.331	0.330	0.310
24.06.2010 18:00	0.243	0.332	0.330	0.310
24.06.2010 19:00	0.243	0.332	0.330	0.309
24.06.2010 20:00	0.243	0.332	0.331	0.308
24.06.2010 21:00	0.244	0.332	0.331	0.307
24.06.2010 22:00	0.243	0.332	0.331	0.306
24.06.2010 23:00	0.243	0.332	0.331	0.305
25.06.2010 00:00	0.243	0.332	0.331	0.305
25.06.2010 01:00	0.244	0.332	0.331	0.304
25.06.2010 02:00	0.244	0.332	0.330	0.303
25.06.2010 03:00	0.244	0.331	0.330	0.302
25.06.2010 04:00	0.244	0.331	0.330	0.301
25.06.2010 05:00	0.244	0.332	0.330	0.300
25.06.2010 06:00	0.244	0.332	0.330	0.300
25.06.2010 07:00	0.244	0.332	0.329	0.299
25.06.2010 08:00	0.244	0.331	0.329	0.298
25.06.2010 09:00	0.244	0.332	0.329	0.298
25.06.2010 10:00	0.244	0.331	0.328	0.298
25.06.2010 11:00	0.244	0.331	0.328	0.298
25.06.2010 12:00	0.244	0.331	0.328	0.299
25.06.2010 13:00	0.244	0.331	0.328	0.300
25.06.2010 14:00	0.244	0.331	0.328	0.301
25.06.2010 15:00	0.244	0.330	0.328	0.301
25.06.2010 16:00	0.244	0.331	0.328	0.302
25.06.2010 17:00	0.244	0.330	0.328	0.302
25.06.2010 18:00	0.244	0.331	0.329	0.302
25.06.2010 19:00	0.244	0.331	0.329	0.301
25.06.2010 20:00	0.244	0.331	0.329	0.301
25.06.2010 21:00	0.244	0.330	0.329	0.300
25.06.2010 22:00	0.244	0.330	0.330	0.299
25.06.2010 23:00	0.244	0.330	0.329	0.299
26.06.2010 00:00	0.244	0.330	0.329	0.298
26.06.2010 01:00	0.244	0.331	0.329	0.298
26.06.2010 02:00	0.245	0.331	0.329	0.296
26.06.2010 03:00	0.244	0.331	0.329	0.296
26.06.2010 04:00	0.245	0.330	0.329	0.295
26.06.2010 05:00	0.245	0.331	0.328	0.295
26.06.2010 06:00	0.245	0.331	0.328	0.294
26.06.2010 07:00	0.245	0.331	0.328	0.293
26.06.2010 08:00	0.245	0.330	0.328	0.292
26.06.2010 09:00	0.245	0.330	0.327	0.292
26.06.2010 10:00	0.245	0.330	0.327	0.292
26.06.2010 11:00	0.245	0.330	0.327	0.292
26.06.2010 12:00	0.245	0.330	0.326	0.293
26.06.2010 13:00	0.245	0.330	0.327	0.293
26.06.2010 14:00	0.245	0.330	0.326	0.294
26.06.2010 15:00	0.245	0.330	0.327	0.294
26.06.2010 16:00	0.245	0.330	0.327	0.295
26.06.2010 17:00	0.245	0.330	0.327	0.295
26.06.2010 18:00	0.245	0.329	0.328	0.295
26.06.2010 19:00	0.245	0.330	0.328	0.293
26.06.2010 20:00	0.245	0.330	0.328	0.293
26.06.2010 21:00	0.245	0.329	0.329	0.292
26.06.2010 22:00	0.245	0.329	0.329	0.291
26.06.2010 23:00	0.245	0.330	0.329	0.290
27.06.2010 00:00	0.245	0.330	0.329	0.289
27.06.2010 01:00	0.245	0.330	0.328	0.289
27.06.2010 02:00	0.245	0.330	0.328	0.288
27.06.2010 03:00	0.245	0.330	0.328	0.287
27.06.2010 04:00	0.245	0.330	0.328	0.286
27.06.2010 05:00	0.245	0.329	0.327	0.284
27.06.2010 06:00	0.245	0.330	0.326	0.284
27.06.2010 07:00	0.245	0.329	0.326	0.284
27.06.2010 08:00	0.252	0.332	0.329	0.290
27.06.2010 09:00	0.365	0.372	0.361	0.373
27.06.2010 10:00	0.360	0.371	0.349	0.373
27.06.2010 11:00	0.354	0.369	0.350	0.373
27.06.2010 12:00	0.352	0.366	0.353	0.373
27.06.2010 13:00	0.331	0.364	0.353	0.373
27.06.2010 14:00	0.302	0.364	0.352	0.373
27.06.2010 15:00	0.298	0.363	0.351	0.372
27.06.2010 16:00	0.297	0.362	0.350	0.369
27.06.2010 17:00	0.295	0.362	0.350	0.368
27.06.2010 18:00	0.293	0.362	0.350	0.366
27.06.2010 19:00	0.292	0.362	0.346	0.366
27.06.2010 20:00	0.291	0.361	0.345	0.364
27.06.2010 21:00	0.290	0.361	0.345	0.354
27.06.2010 22:00	0.289	0.361	0.344	0.337
27.06.2010 23:00	0.288	0.360	0.344	0.331
28.06.2010 00:00	0.287	0.360	0.343	0.330
28.06.2010 01:00	0.286	0.360	0.343	0.328
28.06.2010 02:00	0.286	0.360	0.343	0.328
28.06.2010 03:00	0.285	0.360	0.342	0.327
28.06.2010 04:00	0.284	0.360	0.342	0.325
28.06.2010 05:00	0.284	0.360	0.342	0.325
28.06.2010 06:00	0.283	0.360	0.341	0.323
28.06.2010 07:00	0.282	0.359	0.341	0.322
28.06.2010 08:00	0.281	0.359	0.341	0.321
28.06.2010 09:00	0.282	0.359	0.341	0.319
28.06.2010 10:00	0.281	0.358	0.340	0.319
28.06.2010 11:00	0.280	0.357	0.339	0.318
28.06.2010 12:00	0.280	0.357	0.339	0.318
28.06.2010 13:00	0.280	0.357	0.339	0.318
28.06.2010 14:00	0.279	0.357	0.339	0.318
28.06.2010 15:00	0.280	0.357	0.339	0.319
28.06.2010 16:00	0.279	0.357	0.339	0.318
28.06.2010 17:00	0.279	0.356	0.340	0.317
28.06.2010 18:00	0.278	0.356	0.340	0.316
28.06.2010 19:00	0.278	0.356	0.340	0.315
28.06.2010 20:00	0.278	0.356	0.340	0.313
28.06.2010 21:00	0.277	0.356	0.340	0.312
28.06.2010 22:00	0.277	0.356	0.340	0.311
28.06.2010 23:00	0.277	0.356	0.340	0.310
29.06.2010 00:00	0.276	0.356	0.340	0.310
29.06.2010 01:00	0.276	0.356	0.340	0.309
29.06.2010 02:00	0.276	0.356	0.340	0.308
29.06.2010 03:00	0.276	0.356	0.339	0.308
29.06.2010 04:00	0.275	0.356	0.339	0.307
29.06.2010 05:00	0.275	0.356	0.339	0.306
29.06.2010 06:00	0.275	0.356	0.339	0.306
29.06.2010 07:00	0.275	0.356	0.338	0.305
29.06.2010 08:00	0.275	0.356	0.338	0.304
29.06.2010 09:00	0.275	0.356	0.338	0.304
29.06.2010 10:00	0.274	0.355	0.338	0.303
29.06.2010 11:00	0.274	0.355	0.337	0.303
29.06.2010 12:00	0.274	0.352	0.337	0.303
29.06.2010 13:00	0.273	0.348	0.337	0.304
29.06.2010 14:00	0.273	0.348	0.337	0.304
29.06.2010 15:00	0.272	0.348	0.337	0.305
29.06.2010 16:00	0.271	0.348	0.337	0.304
29.06.2010 17:00	0.271	0.348	0.337	0.305
29.06.2010 18:00	0.271	0.348	0.337	0.303
29.06.2010 19:00	0.270	0.348	0.337	0.302
29.06.2010 20:00	0.270	0.348	0.337	0.301
29.06.2010 21:00	0.270	0.348	0.338	0.300
29.06.2010 22:00	0.270	0.349	0.338	0.299
29.06.2010 23:00	0.269	0.350	0.338	0.298
30.06.2010 00:00	0.270	0.350	0.338	0.297
30.06.2010 01:00	0.269	0.350	0.337	0.296
30.06.2010 02:00	0.269	0.350	0.338	0.295
30.06.2010 03:00	0.269	0.350	0.337	0.294
30.06.2010 04:00	0.269	0.350	0.337	0.294
30.06.2010 05:00	0.269	0.350	0.337	0.293
30.06.2010 06:00	0.269	0.350	0.337	0.293
30.06.2010 07:00	0.269	0.351	0.336	0.293
30.06.2010 08:00	0.269	0.351	0.336	0.292
30.06.2010 09:00	0.269	0.350	0.336	0.292
30.06.2010 10:00	0.269	0.350	0.336	0.291
30.06.2010 11:00	0.269	0.350	0.335	0.291
30.06.2010 12:00	0.268	0.350	0.335	0.290
30.06.2010 13:00	0.269	0.350	0.335	0.291
30.06.2010 14:00	0.268	0.350	0.335	0.291
30.06.2010 15:00	0.268	0.350	0.335	0.291
30.06.2010 16:00	0.268	0.350	0.335	0.290
30.06.2010 17:00	0.268	0.349	0.335	0.290
30.06.2010 18:00	0.268	0.349	0.335	0.289
30.06.2010 19:00	0.267	0.349	0.335	0.287
30.06.2010 20:00	0.267	0.349	0.335	0.285
30.06.2010 21:00	0.267	0.349	0.335	0.283
30.06.2010 22:00	0.267	0.349	0.335	0.281
30.06.2010 23:00	0.266	0.349	0.335	0.280
01.07.2010 00:00	0.266	0.349	0.335	0.279
01.07.2010 01:00	0.267	0.349	0.334	0.277
01.07.2010 02:00	0.266	0.349	0.334	0.277
01.07.2010 03:00	0.266	0.349	0.334	0.275
01.07.2010 04:00	0.266	0.349	0.334	0.275
01.07.2010 05:00	0.266	0.349	0.334	0.274
01.07.2010 06:00	0.266	0.348	0.334	0.273
01.07.2010 07:00	0.266	0.349	0.334	0.271
01.07.2010 08:00	0.266	0.349	0.333	0.272
01.07.2010 09:00	0.266	0.348	0.333	0.271
01.07.2010 10:00	0.266	0.348	0.333	0.270
01.07.2010 11:00	0.265	0.348	0.333	0.270
01.07.2010 12:00	0.266	0.348	0.332	0.270
01.07.2010 13:00	0.265	0.348	0.332	0.270
01.07.2010 14:00	0.277	0.350	0.336	0.281
01.07.2010 15:00	0.368	0.370	0.366	0.371
01.07.2010 16:00	0.362	0.375	0.351	0.372
01.07.2010 17:00	0.331	0.368	0.351	0.368
01.07.2010 18:00	0.316	0.365	0.351	0.365
01.07.2010 19:00	0.310	0.363	0.350	0.364
01.07.2010 20:00	0.304	0.363	0.349	0.363
01.07.2010 21:00	0.302	0.362	0.348	0.362
01.07.2010 22:00	0.300	0.362	0.347	0.361
01.07.2010 23:00	0.298	0.361	0.347	0.357
02.07.2010 00:00	0.297	0.361	0.346	0.343
02.07.2010 01:00	0.295	0.360	0.346	0.339
02.07.2010 02:00	0.292	0.360	0.345	0.336
02.07.2010 03:00	0.290	0.358	0.345	0.334
02.07.2010 04:00	0.289	0.357	0.344	0.331
02.07.2010 05:00	0.289	0.357	0.344	0.330
02.07.2010 06:00	0.289	0.357	0.344	0.328
02.07.2010 07:00	0.288	0.356	0.344	0.327
02.07.2010 08:00	0.287	0.355	0.344	0.326
02.07.2010 09:00	0.287	0.354	0.343	0.325
02.07.2010 10:00	0.287	0.355	0.343	0.324
02.07.2010 11:00	0.285	0.354	0.343	0.323
02.07.2010 12:00	0.285	0.354	0.343	0.324
02.07.2010 13:00	0.283	0.350	0.343	0.323
02.07.2010 14:00	0.283	0.351	0.342	0.322
02.07.2010 15:00	0.283	0.350	0.342	0.322
02.07.2010 16:00	0.282	0.351	0.342	0.321
02.07.2010 17:00	0.282	0.350	0.343	0.319
02.07.2010 18:00	0.282	0.350	0.342	0.319
02.07.2010 19:00	0.281	0.349	0.343	0.318
02.07.2010 20:00	0.281	0.349	0.343	0.316
02.07.2010 21:00	0.280	0.349	0.342	0.315
02.07.2010 22:00	0.280	0.349	0.343	0.314
02.07.2010 23:00	0.280	0.349	0.343	0.313
03.07.2010 00:00	0.279	0.349	0.343	0.312
03.07.2010 01:00	0.279	0.349	0.343	0.311
03.07.2010 02:00	0.279	0.348	0.342	0.310
03.07.2010 03:00	0.279	0.348	0.342	0.310
03.07.2010 04:00	0.279	0.348	0.342	0.310
03.07.2010 05:00	0.279	0.348	0.342	0.309
03.07.2010 06:00	0.279	0.348	0.342	0.308
03.07.2010 07:00	0.279	0.348	0.342	0.307
03.07.2010 08:00	0.278	0.348	0.342	0.306
03.07.2010 09:00	0.278	0.347	0.341	0.306
03.07.2010 10:00	0.278	0.347	0.341	0.306
03.07.2010 11:00	0.278	0.347	0.341	0.306
03.07.2010 12:00	0.277	0.346	0.340	0.306
03.07.2010 13:00	0.277	0.347	0.341	0.306
03.07.2010 14:00	0.277	0.346	0.340	0.306
03.07.2010 15:00	0.277	0.346	0.340	0.306
03.07.2010 16:00	0.277	0.346	0.341	0.305
03.07.2010 17:00	0.277	0.346	0.341	0.305
03.07.2010 18:00	0.276	0.346	0.341	0.304
03.07.2010 19:00	0.276	0.346	0.341	0.303
03.07.2010 20:00	0.275	0.346	0.341	0.302
03.07.2010 21:00	0.274	0.346	0.341	0.301
03.07.2010 22:00	0.274	0.346	0.341	0.300
03.07.2010 23:00	0.273	0.345	0.341	0.299
04.07.2010 00:00	0.274	0.346	0.341	0.299
04.07.2010 01:00	0.274	0.345	0.341	0.298
04.07.2010 02:00	0.273	0.346	0.340	0.297
04.07.2010 03:00	0.274	0.345	0.340	0.296
04.07.2010 04:00	0.273	0.346	0.340	0.296
04.07.2010 05:00	0.273	0.345	0.340	0.295
04.07.2010 06:00	0.273	0.346	0.340	0.295
04.07.2010 07:00	0.273	0.345	0.340	0.295
04.07.2010 08:00	0.273	0.345	0.340	0.294
04.07.2010 09:00	0.273	0.345	0.340	0.293
04.07.2010 10:00	0.273	0.345	0.340	0.293
04.07.2010 11:00	0.273	0.345	0.339	0.293
04.07.2010 12:00	0.273	0.344	0.339	0.292
04.07.2010 13:00	0.273	0.344	0.339	0.292
04.07.2010 14:00	0.272	0.344	0.339	0.292
04.07.2010 15:00	0.272	0.344	0.339	0.292
04.07.2010 16:00	0.272	0.344	0.339	0.291
04.07.2010 17:00	0.272	0.344	0.339	0.289
04.07.2010 18:00	0.272	0.344	0.339	0.288
04.07.2010 19:00	0.271	0.344	0.339	0.286
04.07.2010 20:00	0.271	0.344	0.340	0.284
04.07.2010 21:00	0.271	0.344	0.339	0.284
04.07.2010 22:00	0.271	0.343	0.339	0.283
04.07.2010 23:00	0.271	0.344	0.339	0.282
05.07.2010 00:00	0.271	0.344	0.339	0.280
05.07.2010 01:00	0.271	0.344	0.339	0.280
05.07.2010 02:00	0.270	0.344	0.339	0.279
05.07.2010 03:00	0.271	0.343	0.339	0.278
05.07.2010 04:00	0.270	0.344	0.338	0.278
05.07.2010 05:00	0.270	0.343	0.338	0.277
05.07.2010 06:00	0.270	0.343	0.337	0.276
05.07.2010 07:00	0.270	0.343	0.337	0.275
05.07.2010 08:00	0.270	0.343	0.336	0.275
05.07.2010 09:00	0.270	0.343	0.336	0.275
05.07.2010 10:00	0.270	0.342	0.336	0.275
05.07.2010 11:00	0.270	0.342	0.336	0.273
05.07.2010 12:00	0.270	0.342	0.336	0.273
05.07.2010 13:00	0.270	0.342	0.336	0.273
05.07.2010 14:00	0.270	0.342	0.335	0.272
05.07.2010 15:00	0.269	0.342	0.335	0.271
05.07.2010 16:00	0.269	0.341	0.335	0.270
05.07.2010 17:00	0.269	0.341	0.336	0.268
05.07.2010 18:00	0.269	0.341	0.335	0.267
05.07.2010 19:00	0.269	0.341	0.335	0.265
05.07.2010 20:00	0.268	0.341	0.335	0.265
05.07.2010 21:00	0.268	0.341	0.335	0.263
05.07.2010 22:00	0.268	0.341	0.335	0.262
05.07.2010 23:00	0.268	0.341	0.335	0.261
06.07.2010 00:00	0.268	0.341	0.335	0.261
06.07.2010 01:00	0.267	0.341	0.334	0.261
06.07.2010 02:00	0.268	0.341	0.335	0.261
06.07.2010 03:00	0.267	0.341	0.335	0.261
06.07.2010 04:00	0.268	0.341	0.334	0.260
06.07.2010 05:00	0.267	0.341	0.334	0.260
06.07.2010 06:00	0.267	0.341	0.334	0.260
06.07.2010 07:00	0.267	0.341	0.333	0.259
06.07.2010 08:00	0.268	0.341	0.333	0.259
06.07.2010 09:00	0.267	0.340	0.333	0.259
06.07.2010 10:00	0.267	0.341	0.332	0.258
06.07.2010 11:00	0.269	0.344	0.331	0.257
06.07.2010 12:00	0.269	0.344	0.331	0.256
06.07.2010 13:00	0.268	0.343	0.331	0.257
06.07.2010 14:00	0.269	0.343	0.331	0.256
06.07.2010 15:00	0.269	0.343	0.331	0.255
06.07.2010 16:00	0.269	0.343	0.331	0.255
06.07.2010 17:00	0.275	0.344	0.332	0.259
06.07.2010 18:00	0.368	0.374	0.351	0.361
06.07.2010 19:00	0.365	0.377	0.347	0.362
06.07.2010 20:00	0.351	0.375	0.348	0.358
06.07.2010 21:00	0.338	0.371	0.348	0.357
06.07.2010 22:00	0.315	0.368	0.347	0.355
06.07.2010 23:00	0.307	0.368	0.347	0.353
07.07.2010 00:00	0.303	0.367	0.346	0.352
07.07.2010 01:00	0.300	0.367	0.345	0.351
07.07.2010 02:00	0.296	0.366	0.345	0.350
07.07.2010 03:00	0.295	0.366	0.344	0.344
07.07.2010 04:00	0.293	0.366	0.343	0.340
07.07.2010 05:00	0.292	0.365	0.343	0.338
07.07.2010 06:00	0.291	0.365	0.343	0.337
07.07.2010 07:00	0.290	0.365	0.343	0.335
07.07.2010 08:00	0.289	0.360	0.342	0.334
07.07.2010 09:00	0.288	0.356	0.342	0.334
07.07.2010 10:00	0.287	0.355	0.341	0.332
07.07.2010 11:00	0.287	0.355	0.341	0.331
07.07.2010 12:00	0.286	0.355	0.340	0.330
07.07.2010 13:00	0.286	0.356	0.340	0.330
07.07.2010 14:00	0.285	0.356	0.340	0.328
07.07.2010 15:00	0.284	0.357	0.340	0.327
07.07.2010 16:00	0.284	0.357	0.340	0.325
07.07.2010 17:00	0.284	0.356	0.339	0.324
07.07.2010 18:00	0.283	0.356	0.339	0.322
07.07.2010 19:00	0.283	0.356	0.340	0.320
07.07.2010 20:00	0.282	0.357	0.340	0.320
07.07.2010 21:00	0.282	0.356	0.339	0.318
07.07.2010 22:00	0.281	0.356	0.340	0.317
07.07.2010 23:00	0.279	0.356	0.339	0.316
08.07.2010 00:00	0.279	0.356	0.340	0.315
08.07.2010 01:00	0.279	0.356	0.339	0.314
08.07.2010 02:00	0.279	0.356	0.339	0.313
08.07.2010 03:00	0.279	0.356	0.339	0.313
08.07.2010 04:00	0.278	0.355	0.339	0.313
08.07.2010 05:00	0.278	0.356	0.338	0.312
08.07.2010 06:00	0.278	0.356	0.338	0.311
08.07.2010 07:00	0.277	0.356	0.338	0.310
08.07.2010 08:00	0.277	0.356	0.338	0.310
08.07.2010 09:00	0.277	0.356	0.338	0.310
08.07.2010 10:00	0.277	0.356	0.337	0.309
08.07.2010 11:00	0.277	0.355	0.337	0.308
08.07.2010 12:00	0.276	0.355	0.336	0.307
08.07.2010 13:00	0.276	0.355	0.337	0.307
08.07.2010 14:00	0.276	0.355	0.336	0.306
08.07.2010 15:00	0.276	0.354	0.336	0.304
08.07.2010 16:00	0.275	0.355	0.336	0.303
08.07.2010 17:00	0.275	0.354	0.336	0.301
08.07.2010 18:00	0.275	0.355	0.336	0.299
08.07.2010 19:00	0.275	0.354	0.336	0.298
08.07.2010 20:00	0.275	0.355	0.336	0.296
08.07.2010 21:00	0.275	0.354	0.336	0.295
08.07.2010 22:00	0.274	0.354	0.336	0.293
08.07.2010 23:00	0.274	0.354	0.336	0.292
09.07.2010 00:00	0.274	0.354	0.336	0.292
09.07.2010 01:00	0.274	0.354	0.335	0.291
09.07.2010 02:00	0.274	0.354	0.335	0.290
09.07.2010 03:00	0.273	0.353	0.335	0.290
09.07.2010 04:00	0.273	0.353	0.335	0.290
09.07.2010 05:00	0.274	0.353	0.335	0.289
09.07.2010 06:00	0.273	0.353	0.334	0.288
09.07.2010 07:00	0.273	0.353	0.334	0.287
09.07.2010 08:00	0.273	0.353	0.334	0.287
09.07.2010 09:00	0.272	0.353	0.333	0.287
09.07.2010 10:00	0.272	0.352	0.333	0.286
09.07.2010 11:00	0.272	0.352	0.333	0.285
09.07.2010 12:00	0.272	0.352	0.333	0.284
09.07.2010 13:00	0.272	0.352	0.333	0.283
09.07.2010 14:00	0.272	0.352	0.332	0.282
09.07.2010 15:00	0.272	0.352	0.332	0.280
09.07.2010 16:00	0.271	0.352	0.332	0.279
09.07.2010 17:00	0.271	0.352	0.332	0.278
09.07.2010 18:00	0.271	0.351	0.331	0.276
09.07.2010 19:00	0.271	0.351	0.331	0.275
09.07.2010 20:00	0.271	0.351	0.331	0.273
09.07.2010 21:00	0.270	0.351	0.331	0.273
09.07.2010 22:00	0.270	0.351	0.331	0.272
09.07.2010 23:00	0.270	0.351	0.331	0.271
10.07.2010 00:00	0.270	0.351	0.331	0.271
10.07.2010 01:00	0.270	0.350	0.331	0.271
10.07.2010 02:00	0.270	0.350	0.331	0.271
10.07.2010 03:00	0.269	0.351	0.331	0.271
10.07.2010 04:00	0.270	0.350	0.330	0.271
10.07.2010 05:00	0.269	0.350	0.330	0.270
10.07.2010 06:00	0.270	0.350	0.330	0.270
10.07.2010 07:00	0.269	0.350	0.329	0.269
10.07.2010 08:00	0.269	0.350	0.329	0.269
10.07.2010 09:00	0.269	0.350	0.329	0.269
10.07.2010 10:00	0.269	0.349	0.329	0.268
10.07.2010 11:00	0.269	0.349	0.329	0.269
10.07.2010 12:00	0.269	0.350	0.328	0.268
10.07.2010 13:00	0.269	0.349	0.328	0.268
10.07.2010 14:00	0.269	0.349	0.327	0.268
10.07.2010 15:00	0.269	0.349	0.327	0.268
10.07.2010 16:00	0.269	0.349	0.327	0.267
10.07.2010 17:00	0.269	0.349	0.326	0.267
10.07.2010 18:00	0.269	0.349	0.326	0.266
10.07.2010 19:00	0.269	0.349	0.326	0.266
10.07.2010 20:00	0.269	0.349	0.326	0.266
10.07.2010 21:00	0.269	0.349	0.326	0.265
10.07.2010 22:00	0.269	0.348	0.326	0.265
10.07.2010 23:00	0.268	0.348	0.326	0.264
11.07.2010 00:00	0.268	0.349	0.325	0.264
11.07.2010 01:00	0.268	0.348	0.326	0.264
11.07.2010 02:00	0.268	0.349	0.325	0.263
11.07.2010 03:00	0.268	0.349	0.325	0.263
11.07.2010 04:00	0.268	0.348	0.325	0.262
11.07.2010 05:00	0.268	0.349	0.324	0.262
11.07.2010 06:00	0.268	0.348	0.324	0.261
11.07.2010 07:00	0.267	0.348	0.324	0.260
11.07.2010 08:00	0.268	0.348	0.323	0.259
11.07.2010 09:00	0.268	0.348	0.322	0.259
11.07.2010 10:00	0.268	0.348	0.322	0.259
11.07.2010 11:00	0.267	0.348	0.321	0.258
11.07.2010 12:00	0.267	0.347	0.321	0.259
11.07.2010 13:00	0.267	0.347	0.320	0.259
11.07.2010 14:00	0.267	0.347	0.320	0.259
11.07.2010 15:00	0.267	0.347	0.319	0.259
11.07.2010 16:00	0.267	0.347	0.319	0.258
11.07.2010 17:00	0.267	0.347	0.319	0.258
11.07.2010 18:00	0.267	0.346	0.319	0.258
11.07.2010 19:00	0.268	0.346	0.318	0.258
11.07.2010 20:00	0.267	0.346	0.318	0.258
11.07.2010 21:00	0.267	0.346	0.318	0.257
11.07.2010 22:00	0.267	0.346	0.318	0.257
11.07.2010 23:00	0.266	0.346	0.318	0.256
12.07.2010 00:00	0.266	0.346	0.318	0.256
12.07.2010 01:00	0.266	0.346	0.318	0.255
12.07.2010 02:00	0.266	0.346	0.318	0.255
12.07.2010 03:00	0.266	0.346	0.317	0.254
12.07.2010 04:00	0.266	0.346	0.317	0.253
12.07.2010 05:00	0.265	0.346	0.316	0.253
12.07.2010 06:00	0.265	0.346	0.316	0.253
12.07.2010 07:00	0.265	0.345	0.316	0.253
12.07.2010 08:00	0.265	0.345	0.316	0.252
12.07.2010 09:00	0.265	0.345	0.315	0.252
12.07.2010 10:00	0.265	0.345	0.315	0.252
12.07.2010 11:00	0.265	0.345	0.314	0.252
12.07.2010 12:00	0.265	0.345	0.314	0.252
12.07.2010 13:00	0.265	0.344	0.313	0.251
12.07.2010 14:00	0.265	0.344	0.312	0.252
12.07.2010 15:00	0.265	0.344	0.312	0.251
12.07.2010 16:00	0.265	0.344	0.311	0.251
12.07.2010 17:00	0.265	0.344	0.311	0.251
12.07.2010 18:00	0.265	0.344	0.311	0.251
12.07.2010 19:00	0.264	0.343	0.310	0.251
12.07.2010 20:00	0.264	0.344	0.310	0.250
12.07.2010 21:00	0.264	0.344	0.310	0.250
12.07.2010 22:00	0.264	0.343	0.310	0.250
12.07.2010 23:00	0.264	0.344	0.310	0.250
13.07.2010 00:00	0.263	0.343	0.310	0.250
13.07.2010 01:00	0.264	0.343	0.310	0.249
13.07.2010 02:00	0.263	0.343	0.310	0.249
13.07.2010 03:00	0.264	0.344	0.309	0.249
13.07.2010 04:00	0.264	0.343	0.308	0.248
13.07.2010 05:00	0.263	0.343	0.308	0.248
13.07.2010 06:00	0.263	0.343	0.308	0.248
13.07.2010 07:00	0.264	0.343	0.308	0.248
13.07.2010 08:00	0.263	0.343	0.307	0.248
13.07.2010 09:00	0.263	0.343	0.307	0.248
13.07.2010 10:00	0.263	0.342	0.306	0.248
13.07.2010 11:00	0.263	0.343	0.306	0.247
13.07.2010 12:00	0.262	0.343	0.305	0.247
13.07.2010 13:00	0.262	0.342	0.304	0.248
13.07.2010 14:00	0.263	0.342	0.303	0.248
13.07.2010 15:00	0.263	0.342	0.303	0.248
13.07.2010 16:00	0.262	0.341	0.302	0.248
13.07.2010 17:00	0.262	0.341	0.302	0.248
13.07.2010 18:00	0.263	0.341	0.302	0.248
13.07.2010 19:00	0.262	0.341	0.301	0.248
13.07.2010 20:00	0.262	0.341	0.301	0.248
13.07.2010 21:00	0.262	0.341	0.301	0.247
13.07.2010 22:00	0.262	0.341	0.301	0.247
13.07.2010 23:00	0.261	0.340	0.301	0.247
14.07.2010 00:00	0.261	0.341	0.301	0.246
14.07.2010 01:00	0.261	0.340	0.301	0.246
14.07.2010 02:00	0.261	0.341	0.300	0.246
