Type;Datum;Order;LysimeterType;Material;Cd;Cr;Cu;Ni;Pb;Zn;ID;Time;FecPrev2;EC;PH;FecPrev;Prec;Humidity;AirTemp;EvoTrans;Infiltration;Interflow;SoilMoisture;SoilTemp;SurfaceRunoff
G;11/07/2013;11;ZA;BS;0,31;4,56;1,5;3,13;5,5;13,94;BS_ZA;232;11/07/2013;356;8,37;11/07/2013;0,98;73,43333333;17,69333333;3,34;7,4;0,3;14,56666667;20;1,466666667
G;11/07/2013;11;VS;OB;0,38;24,81;206,13;51,75;40,25;97;OB_VS;232;11/07/2013;367;7,41;11/07/2013;0,98;73,43333333;17,69333333;3,34;1,9;0,1;23,66;19,01333333;3,066666667
G;11/07/2013;11;VS;OB15;0,88;73,19;79,38;51,13;45,38;144,94;OB15_VS;232;11/07/2013;963;8,36;11/07/2013;0,98;73,43333333;17,69333333;3,34;2,466666667;0,1;17,40666667;19,72666667;3,6
G;11/07/2013;11;VS;BS;1,19;77,75;35,75;54,5;70,88;192,44;BS_VS;232;11/07/2013;356;8,37;11/07/2013;0,98;73,43333333;17,69333333;3,34;7,4;0,3;14,56666667;20;1,466666667
G;06/08/2013;12;1;LL;0,05;17,38;36,75;1,9;13,25;199;LL_1;258;06/08/2013;90,7;6,88;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;;;;;106,4444444
G;06/08/2013;12;2;LL;0,2;4,63;13;;3,13;55,19;LL_2;258;06/08/2013;96,7;7,17;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;;;;;76,66666667
G;06/08/2013;12;3;LL;0,19;5,56;19;;6,5;55,63;LL_3;258;06/08/2013;110,7;7,13;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;;;;;77,33333333
G;06/08/2013;12;OA;OB;;4,3;16,7;2,3;2,13;39,25;OB_OA;258;06/08/2013;276;7,17;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;6,944444444;1,833333333;22,11111111;22,07777778;3,777777778
G;06/08/2013;12;OA;OB15;0,05;4,25;12,5;4,5;6,88;67,5;OB15_OA;258;06/08/2013;556;7,75;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;10,16666667;0,444444444;17,8;22,32222222;12,66666667
G;06/08/2013;12;OA;BS;0,13;3,85;21,3;;3,38;151,35;BS_OA;258;06/08/2013;473;7,6;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;25,61111111;0,722222222;14,95555556;22,67777778;3,111111111
G;06/08/2013;12;ZA;OB;0,1;5,81;58,1;;8,75;41,81;OB_ZA;258;06/08/2013;276;7,17;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;6,944444444;1,833333333;22,11111111;22,07777778;3,777777778
G;06/08/2013;12;ZA;OB15;0,35;3,65;15,2;;8,5;38,25;OB15_ZA;258;06/08/2013;556;7,75;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;10,16666667;0,444444444;17,8;22,32222222;12,66666667
G;06/08/2013;12;ZA;BS;0,06;5,6;50,3;3,63;3,75;53,9;BS_ZA;258;06/08/2013;473;7,6;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;25,61111111;0,722222222;14,95555556;22,67777778;3,111111111
G;06/08/2013;12;VS;OB;0,3;20,5;110,8;1,38;65,5;45,06;OB_VS;258;06/08/2013;276;7,17;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;6,944444444;1,833333333;22,11111111;22,07777778;3,777777778
G;06/08/2013;12;VS;OB15;0,5;23,13;20,9;13,88;32;145,31;OB15_VS;258;06/08/2013;556;7,75;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;10,16666667;0,444444444;17,8;22,32222222;12,66666667
G;06/08/2013;12;VS;BS;0,38;22,25;8,1;10,13;34,63;54,94;BS_VS;258;06/08/2013;473;7,6;06/08/2013;4,7;73,34444444;22,24444444;4,377777778;25,61111111;0,722222222;14,95555556;22,67777778;3,111111111
G;05/09/2013;13;1;LL;0,27;13,31;36,5;4,23;2,63;90,45;LL_1;288;05/09/2013;100,7;6,88;05/09/2013;0,65625;71,7;16,925;3,15625;;;;;1,625
G;05/09/2013;13;2;LL;0,11;11;24,8;3,41;2,5;44,4;LL_2;288;05/09/2013;150;7,17;05/09/2013;0,65625;71,7;16,925;3,15625;;;;;6,5
G;05/09/2013;13;3;LL;0,26;11,06;72,63;4,5;1,25;107,75;LL_3;288;05/09/2013;187;7,13;05/09/2013;0,65625;71,7;16,925;3,15625;;;;;19,5
G;05/09/2013;13;OA;OB;;;;;;;OB_OA;288;05/09/2013;224;7,17;05/09/2013;0,65625;71,7;16,925;3,15625;0,6875;0;17,5375;17,84375;0
G;05/09/2013;13;OA;OB15;;;;;;;OB15_OA;288;05/09/2013;465;7,75;05/09/2013;0,65625;71,7;16,925;3,15625;3,3125;0,03125;13,0125;18,1625;0
G;05/09/2013;13;OA;BS;;;;;;;BS_OA;288;05/09/2013;375;7,88;05/09/2013;0,65625;71,7;16,925;3,15625;3,625;0;11,44375;18,2;0
G;05/09/2013;13;ZA;OB;;;;;;;OB_ZA;288;05/09/2013;224;7,17;05/09/2013;0,65625;71,7;16,925;3,15625;0,6875;0;17,5375;17,84375;0
G;05/09/2013;13;ZA;OB15;0,38;10;11,4;8,6;5,13;319,44;OB15_ZA;288;05/09/2013;465;7,75;05/09/2013;0,65625;71,7;16,925;3,15625;3,3125;0,03125;13,0125;18,1625;0
G;05/09/2013;13;ZA;BS;;;;;;;BS_ZA;288;05/09/2013;375;7,88;05/09/2013;0,65625;71,7;16,925;3,15625;3,625;0;11,44375;18,2;0
G;05/09/2013;13;VS;OB;0,27;27,06;112;8,5;44,63;61,95;OB_VS;288;05/09/2013;224;7,17;05/09/2013;0,65625;71,7;16,925;3,15625;0,6875;0;17,5375;17,84375;0
G;05/09/2013;13;VS;OB15;0,81;10,63;58,63;11;5,88;31,63;OB15_VS;288;05/09/2013;465;7,75;05/09/2013;0,65625;71,7;16,925;3,15625;3,3125;0,03125;13,0125;18,1625;0
G;05/09/2013;13;VS;BS;0,11;10,56;4,4;6,5;7,25;19,7;BS_VS;288;05/09/2013;375;7,88;05/09/2013;0,65625;71,7;16,925;3,15625;3,625;0;11,44375;18,2;0
G;02/10/2013;14;1;LL;0;7,28;9,6;2;3,25;62,65;LL_1;315;02/10/2013;93,7;7,02;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;;;;;42,66666667
G;02/10/2013;14;2;LL;0,34;3,33;17,8;6,38;0,5;47,2;LL_2;315;02/10/2013;136,8;7,36;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;;;;;13,73333333
G;02/10/2013;14;3;LL;0,25;9,63;21;7,88;11,63;58,9;LL_3;315;02/10/2013;148,3;7,09;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;;;;;41,2
G;02/10/2013;14;OA;OB;0,13;1,33;15,45;3,99;0,25;24,38;OB_OA;315;02/10/2013;589;8,03;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;5,033333333;0,233333333;26,34;12,93333333;0
G;02/10/2013;14;OA;OB15;0,13;3,6;18,4;4,16;2,13;25,45;OB15_OA;315;02/10/2013;532;8,15;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;7,7;0,233333333;19,46;13,26666667;2
G;02/10/2013;14;OA;BS;0;0;0;0;0;0;BS_OA;315;02/10/2013;311;8,02;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;10,63333333;0,1;16,32666667;13,38;0
G;02/10/2013;14;ZA;OB;0,13;7,69;38,7;4,11;11,25;24,95;OB_ZA;315;02/10/2013;589;8,03;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;5,033333333;0,233333333;26,34;12,93333333;0
G;02/10/2013;14;ZA;OB15;0,33;4,12;10,95;3,87;3;34,63;OB15_ZA;315;02/10/2013;532;8,15;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;7,7;0,233333333;19,46;13,26666667;2
G;02/10/2013;14;ZA;BS;0,2;4,22;18,4;6,61;1,88;55,25;BS_ZA;315;02/10/2013;311;8,02;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;10,63333333;0,1;16,32666667;13,38;0
G;02/10/2013;14;VS;OB;1,19;96,94;534;39,75;170;211,19;OB_VS;315;02/10/2013;589;8,03;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;5,033333333;0,233333333;26,34;12,93333333;0
G;02/10/2013;14;VS;OB15;0,37;5,31;15,75;4,63;7,88;95,55;OB15_VS;315;02/10/2013;532;8,15;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;7,7;0,233333333;19,46;13,26666667;2
G;02/10/2013;14;VS;BS;0,34;5,31;31,38;6,5;3,75;36,75;BS_VS;315;02/10/2013;311;8,02;02/10/2013;1,153333333;85,21333333;10,44;1,066666667;10,63333333;0,1;16,32666667;13,38;0
G;31/10/2013;15;1;LL;0,75;18,81;84,38;5,38;14,38;220;LL_1;344;31/10/2013;194,7;6,96;31/10/2013;0,826666667;85,14;11,47333333;1,38;;;;;63,86666667
G;31/10/2013;15;2;LL;0,44;12,25;44,5;5,5;8,38;100,69;LL_2;344;31/10/2013;94,8;7,18;31/10/2013;0,826666667;85,14;11,47333333;1,38;;;;;21,73333333
G;31/10/2013;15;3;LL;0,81;11,25;48,13;33,63;6,88;100,31;LL_3;344;31/10/2013;133,4;7,02;31/10/2013;0,826666667;85,14;11,47333333;1,38;;;;;37,86666667
